Matricula;Nome;Gastos;Bolsas_Valor;Notas;Tempo_Entrega_Dias;Hemoglobina;Dose_Radiacao
784314;Bárbara Montenegro;506.87500672939063;4.345021746164299;5.30242791646875;0.34816575829951346;13.191223997204022;7.306396395828516
718289;Vitor Guerra;507.0745593515686;3.3664862954090387;9.033293268737914;6.249563761101303;14.074311893784774;30.251839257620546
693145;Rebeca Monteiro;607.5335224275447;4.314022081885704;3.900890883484256;8.93484914512093;13.005632407064006;79.09702084554597
424047;Miguel Carvalho;282.5457421319287;4.280454183063655;0.2410365646102386;5.627568534452148;13.538448126114574;35.7419830453183
792593;Benjamin Brito;194.42434328287925;4.664464581332741;2.086521289232227;4.151866983254864;13.443908175129108;96.58280685475555
404525;Sra. Mariana Fogaça;665.9588719918981;4.760812968308845;1.5848713262089742;2.661010609929359;15.211172150873988;90.38906215090344
574425;Dr. Luiz Miguel Freitas;430.08195839165273;6.540434363963179;4.239808028111493;0.2875147734870568;11.256213204781607;16.168840232556036
108184;Isis Farias;454.8079275706883;6.289445132170103;6.9865572642580105;2.143683307864145;12.972136143234493;60.56695314212607
629481;Dr. Vitor Gomes;562.7393879125846;3.1941628849848698;4.004109151631835;10.372337727926748;14.300487686177288;6.3487680533439335
453363;Enzo Gabriel Lima;403.4806800050808;4.707040432936558;1.6948049442402557;1.535373320482675;13.921242036951675;32.29602147173355
480362;Daniela Barbosa;637.8849587123252;4.6331198021698;6.723306350509829;0.6102255452989632;13.798567147784034;74.16086188343749
809047;Guilherme das Neves;566.6189948215501;4.435984910077452;0.6213207580514735;0.6369691881987811;13.663881712521578;87.7919908042993
614314;Maria Fernanda Cunha;598.182219621809;4.05811465241806;4.969204323284009;5.505121888101788;13.886992317363653;12.696576533579837
892833;Alexandre Monteiro;510.74344194823027;6.2811798494218305;2.1678943486418536;4.437690762548234;15.140269854280485;25.758523744382632
390482;Stephany Novaes;621.6872811920224;3.171056049876683;6.636457425642685;0.06151390695856905;11.476290518547422;58.816512684202074
213619;Carolina Caldeira;427.83384979650634;5.295943702907646;6.5985466094908265;6.256009117674088;13.092978359291463;35.91744673648914
554855;Dra. Maria Helena Correia;473.80096391389765;5.424122327514281;0.4036711511748492;7.614907352383767;12.814013048895612;37.77580239758679
985170;Maysa Dias;704.1331914622169;5.263649143053892;5.346149554686011;3.3224473973386575;15.806841520341374;12.690263866133156
695723;Enzo Peixoto;341.2263455868282;3.4506713388721026;1.5826760245504123;1.3127112412291326;13.561252189696692;44.96994372419661
749274;Léo Guerra;660.9025475763527;7.113097346509006;0.7910440541835573;5.287671278826383;14.733005264226776;18.23441419056705
871814;Aurora Rezende;489.00076861814244;4.1433116345888985;8.806599392684646;0.691186939510385;15.057142952438129;33.94202077820503
831538;Isis Siqueira;380.7439800163221;5.792063321744374;5.78037164613152;2.0504297524729718;11.717354179319285;59.26591559849524
864621;Fernanda Vasconcelos;718.1345684882513;2.2338605434193473;1.1458839808091659;1.3134866867189268;18.316234898711855;44.21925648380199
854589;Sophia Cardoso;597.5950120790924;4.3043059866349385;6.817324096933302;0.6818971473667367;14.467965905150422;25.519833524274333
114826;Sra. Isabel Rios;527.6182520853757;4.862712237791576;1.835343238338929;1.6289188080739667;14.619801027062527;39.72002001695037
924539;Juan Cavalcanti;496.7631968647131;6.274628422311208;4.472695521236066;1.0744622985002028;12.643893339073045;35.03691192366391
892504;Ana Julia Fonseca;512.0664095207704;7.597474432251169;1.6077379911386736;2.596654883990739;14.170133102101333;41.37445999023889
896264;Catarina Novaes;266.9682976279133;4.287607956346444;5.9836477609898235;1.338194530525345;12.154620223191632;73.31194861533076
181597;Vitor Hugo Novais;323.41000305725856;5.900353907092327;1.0200841328087862;3.0728894670357865;13.758933543512182;90.16418979924165
301556;Caroline Borges;570.1778728963637;4.734317950674684;1.5801119427952781;6.420430764004978;16.46796878495772;18.770269311422215
115621;Renan Cassiano;587.1197146368334;2.947525328865586;8.957802757436705;1.3839099377653727;17.137424769414487;19.604449548547215
639768;Dr. Asafe Moreira;561.3667321850164;5.898580894255334;2.038485093105775;4.827729391031948;14.337518371567134;21.628275832703654
223190;Sr. João Guilherme Lopes;636.8078364016898;5.782479516691492;1.3601603132599316;0.5061371433226391;15.8866885155436;34.08663824016588
166701;Srta. Antonella Andrade;461.7810381197333;4.219779762336735;1.7889782545937183;4.233974177681609;13.09093840450671;53.0371350554331
683742;Henry Gabriel Santos;916.2779598916713;6.453120946599527;8.364671336436158;1.6465744579328465;14.157480830043779;11.661722870384212
721140;Eduardo da Paz;425.51644483918204;5.534456509286776;7.812385946773607;0.7819040144060676;13.142965541778901;10.488481880837455
743578;Apollo Monteiro;339.08156435598346;5.557863455550604;2.4447694014472;1.0225682562400689;13.449374432007504;19.98490678065348
886498;Dr. Rael Melo;766.0069705305326;4.941849593263078;4.533369376523097;7.645040484483072;15.750228143436216;61.14754854827983
457497;Antony Rocha;665.727707842533;2.6371952538032577;1.4899771933965333;0.11480874378085083;13.531296835148435;24.89647452696008
755352;Vitor Hugo Ribeiro;781.4953163387581;6.021531927752993;5.261779558983113;1.419056836997329;11.577645013138985;42.36681183048131
725843;Dr. Pedro Lucas Marques;511.5991687138838;5.328133230364843;1.9291699279672825;1.3377132607806452;13.200635493140485;70.65058264596162
330838;Sra. Raquel Pires;597.9887550273414;3.2340720485457624;8.031906292247516;4.868370327963672;13.674876736705103;72.15852295280621
742262;João Ribeiro;392.24373993573226;4.254971772752478;4.089188131657325;0.6490510524355533;13.743371811161824;65.09713903149547
993794;Dra. Agatha Cardoso;627.4559806599393;3.3199013454879194;0.938560087526652;1.5851187676303398;15.862733306990387;10.433217191322157
388013;Sra. Ester Camargo;396.74839215195226;4.702729392900689;5.241890873407855;3.0567083382932543;12.98713726676547;82.67775522531863
290787;Luiz Miguel Fonseca;671.6203647423632;6.192113301935107;8.834666957436983;9.122555796873401;15.607899826148387;41.652688564120226
704884;Dra. Esther Ribeiro;344.70570784150345;5.25125089443929;3.6356143247509722;1.0769340479148346;13.706442509254964;16.845022573372663
873655;Nicole Moura;618.1662791201674;4.198396245226415;0.49635787452265934;3.7604337921260136;12.858965808912657;46.22485472790626
596362;Maria Sophia Cirino;519.1414067893063;5.955263993609849;1.249271484736939;1.079398093776065;15.034755400327429;15.220532419060355
225064;Dra. Julia Gonçalves;550.3446065876158;3.583225769107884;0.9843964318296494;2.155933601700588;15.711712379824464;111.1565056422661
949600;José Miguel Vargas;601.0057888907266;4.704975712797312;0.23399717065582748;14.891555480459953;14.925964402603388;5.282586213451621
670519;Valentim Guerra;473.89704714011384;4.80387366485287;8.927941230668615;0.35091651874327245;14.240398578635668;56.91717560592701
629141;Ana Júlia Freitas;503.9577749758035;6.0488895237238385;0.3843184860486626;1.5396554749086937;13.994751232954302;25.639140657329158
129521;Alícia Andrade;545.6975339900343;5.371305849438275;8.87375487154223;0.2684027279428022;14.087976580687867;17.65967908075635
865640;Yasmin Fernandes;307.15182969666625;5.896407222829905;3.3910792073471843;1.1951558690503008;12.663576798566591;58.82362910983979
780963;Ágatha Melo;437.27702261857576;6.470113541734545;3.419608877380924;0.05094535977271694;12.570686058552681;37.30081930209739
813124;Breno da Mota;480.748597354963;5.251725777235347;4.182307556419142;3.0453668256812523;14.118930916445;23.490974114502933
554335;Murilo Guerra;520.8076604754162;5.030917960628729;6.499316279319539;1.0049825539948753;14.874047135668246;106.0790723186414
637554;Léo Novais;421.47145545503014;4.495872963194595;7.203244149126936;0.7552079141451183;15.403675512703952;22.3598642232726
865271;Luan Garcia;619.761350596362;4.236824937315714;7.898282542459521;4.267614951158967;14.443304145698383;14.912504589860077
801091;Ian Novais;416.39408653586537;3.87170129260525;6.9916392934037965;0.7849010710302051;13.448891792404767;17.674366804300185
160257;Isabela Albuquerque;396.71269740072;5.160146542151901;7.043256534096432;4.427014858718633;14.134554621980651;45.125236809552895
387019;Ana Abreu;292.2529381177293;4.618610362772343;3.3709706182927945;0.7427386102520475;12.391307698463269;4.3109354121938415
561690;Juan Ribeiro;263.803958678772;5.669717796311535;3.046087912867087;6.704882783727083;12.958640597078153;9.554777633211797
138047;Cauã Abreu;617.7259919454826;4.826434023524583;8.5709817587298;0.07108817689685991;12.191548412135475;35.27708112727028
327881;Dra. Ana Julia Fogaça;507.22423158238695;4.9115946460198785;5.8692922567435515;1.2499559346958837;13.090803472602532;55.800426658624474
663314;Ian Gonçalves;609.1627741679894;5.456660555914748;1.8993319081555249;0.12280331958011534;16.229246495058895;9.54352321389697
675144;Antonella Mendonça;824.6809445766796;7.033413220274314;2.6583445257525606;4.420985125262641;16.627198837371733;64.87714931098431
903218;Léo Cirino;667.4448081468047;5.404983512332792;9.193422822297443;6.419815860096964;12.938999679545182;31.46475350782954
454616;João Pedro Rocha;620.3309741062237;4.581809442770298;3.819955177038712;0.08702911929382617;14.519011546905146;15.071272812448303
873452;Sra. Liz Camargo;448.12472202598974;7.116067140352531;4.536411738271942;10.966169441234653;14.407648331421983;15.455949787271022
991617;Joaquim Novais;494.86125504835286;4.280284802279054;9.566903262492396;3.740978888282936;11.944246052957075;25.33813627088552
178294;Dr. João Gabriel Mendes;336.8700328059617;6.401844357681723;2.851323360534752;0.3707989335918755;13.604255791705864;17.672890560775
130131;Antônio Farias;507.81474223617903;5.4064868854143695;4.0822246113914575;0.877757742708595;16.514308400609416;13.906504399497896
500781;Liz Nunes;290.2119190571941;4.278186313150377;5.928931349953591;4.892840467739453;12.450661399860689;34.155036791436075
167092;Maria Alice Teixeira;210.6176593728889;4.734892785254412;7.810001893330139;1.0639210834254684;19.41098334396587;108.59848238355285
264027;Sr. Marcelo Azevedo;654.2778304031955;5.116155005637826;9.869853295392728;0.04211826156201985;9.501771600763714;30.80307247492354
156710;Maria Sophia Araújo;297.3908922591311;4.476395672872329;3.326492832515532;3.4845954821184932;11.860187200588266;3.129608715030663
776225;Arthur Gabriel Cardoso;693.6951323397873;4.41702678892532;4.6612827815159;2.3626389192366286;13.335420172517871;13.330617182224938
692631;Maria Cecília Ramos;389.5276240309024;4.6973101840601394;9.68338288599313;5.91936833112825;15.37576708085353;55.146143198569504
720276;Yasmin Pinto;586.4667544491563;5.706391041954468;8.892178035674998;0.6982352882767489;13.247670883741401;133.24435388436572
600666;Maria Helena Siqueira;558.4152032376248;5.548806655036559;3.465640372991202;3.038605519565034;12.590390462971264;96.7875984283942
383749;Luiza Silva;345.83450922898976;3.3214607811362664;1.9728210133804913;2.6395754087679664;14.996152553128056;39.729817802696545
567023;Manuella Cassiano;448.5339962911642;5.543935144042211;8.324084352428905;1.4396988258209606;14.365611583523869;46.611519816159834
720766;Sr. Erick Cavalcanti;555.690992235846;4.987242546738395;3.799053289129458;2.549135401809482;15.235037152845267;29.38134999954398
372542;Dr. José Pedro Barbosa;494.32726682286057;6.902971797382428;7.241707532648309;0.9272338801434239;13.028053222641054;20.68138184576736
770594;Caleb da Costa;321.37396858579245;5.81599733041502;5.332927636576999;12.900186673591183;15.354717984893087;21.12032377424837
303084;Yasmin Moreira;365.5454936998191;2.6871660980135483;4.315209550828483;3.636529452844908;12.587661702331237;23.550385965654904
561968;Lucas Gabriel Sousa;779.0059492150867;4.850608663327916;8.303874337606867;0.14838991286784323;11.847435264939069;10.368005189485121
586014;Helena da Mota;308.4476849723468;5.962017278157755;2.6776310555958514;2.2243196723748806;16.381601781723962;47.85039027947718
600232;Isis Câmara;392.39694259204543;5.975916641163827;9.080716224309098;1.658193554235973;11.655832697094816;86.7437762131585
282237;Joaquim Souza;564.1154260313779;4.895728517246013;7.503045839003128;2.0249906044195685;14.184048704050594;61.17323512319616
409228;Dr. Emanuel Pereira;176.4488982045965;4.991480299570828;3.391975476941851;5.360955449924852;12.289213266969286;47.98349710919395
421872;Otto Mendes;469.58971454089243;4.845051733415602;3.448342104531096;0.2982074240006943;13.267602066334005;14.064988379680468
835361;Maysa Leão;272.246802759087;5.43996886005768;4.113500785002461;2.5552532068909697;14.72725980835868;25.891723219235338
527468;Alícia Cirino;543.8800335251613;5.813096203509678;7.2499639707151;2.0078255059055157;14.134157987084373;20.943461802832182
233539;Luan Casa Grande;398.7451789215563;5.733728269609102;8.102725274746293;1.0576560280852578;12.760733649748602;63.127428662835285
782924;Eduardo da Rosa;598.979084688252;6.8368607186606045;9.2099408006009;0.9768743096569591;16.11124715234738;27.667367871209994
257918;Enrico Macedo;628.6392468509722;5.741043945367202;5.354426431311201;2.0099862279736813;16.77784279189666;51.27419559665515
127665;Emanuella Rios;249.59880226784907;3.8171073769676616;6.913970841372974;4.258655148999079;14.839492394460889;50.441456209028026
147962;Luiz Henrique Albuquerque;182.19217573230668;4.891423394551592;6.229993940939544;8.381072528237414;14.106049671012189;11.694990518428838
577072;Dra. Maitê Silva;332.02558400920594;4.881750476909354;7.172082047541835;2.3257755910125506;13.836591043606496;74.23808835149188
357541;Theodoro Cassiano;383.31231978946164;4.67993121602019;6.5798489394361965;1.2863924052059685;13.450486765389648;15.939430914961523
756285;Julia Melo;663.7871690702677;5.089221065917135;9.66967646133016;2.0347070339550903;13.823051953886505;32.27707332240237
740499;Ana Laura Vasconcelos;420.0870847509283;5.428979503245598;9.049775662867566;3.9060604487068433;13.919500846038773;50.66571721289242
945088;Davi Lucca Duarte;680.7844815388319;5.042347138592034;5.155324886335761;3.548945493688976;13.032109767129533;25.783320141568545
620212;Davi da Luz;621.2226733923746;5.079658815238318;3.774271227673017;9.293759856268657;15.60232743301627;38.290664658410385
131495;Lívia Correia;457.39800086889915;5.987548973644441;5.2286062903818795;12.291495984307954;12.145242452985647;12.333184367979449
205156;Ana Julia Lima;561.7274969707973;3.625332460905212;1.5497364197391295;0.8053740138857393;14.372152375728515;73.94175826347879
188468;Guilherme Monteiro;560.0568433257741;3.8836381955431745;0.24691355353133382;2.049885197521064;14.989926136742262;40.82942175978437
701241;Ana Julia Rios;374.44655230185856;4.490348747371731;2.9149973078995526;3.7038271918332644;10.630549682601877;52.34640059938691
239976;Ryan da Mata;321.6797400671138;6.4722586449741;4.410204188799748;6.415426352304889;14.494971012577663;7.977377954942419
514685;Ana Vitória Farias;582.1456042334024;6.587066426385541;5.279449875753624;1.2529155183215426;14.203134665285393;51.10503669646346
267255;Sr. Vitor Câmara;450.9735169496074;5.449946820746863;1.990474806595165;2.4472563876628093;12.888453493113083;30.592062986374373
147225;João Gabriel Almeida;535.5674577478323;3.7923299666202954;9.554338797546873;0.14321418402417627;14.120617277031162;71.34527099163267
109193;Vicente Castro;570.9148926893145;5.326295633392948;4.724054671590299;2.7920000500800946;10.380883958813781;29.252478046662716
648002;Luiz Otávio Machado;628.1068823893174;5.480469921476846;4.477099813652208;0.3781408222900305;12.455196128189785;36.576589566172416
841540;Ana Luiza Viana;466.99043005018035;3.9241031104894186;1.9490123903601975;4.889579521742146;13.450940541413322;22.336458673839882
630168;Benicio Nunes;442.35447864893376;6.676902867928216;5.256425314663215;2.2558159118735523;14.39232683457865;20.50049880968388
372370;Gustavo Moraes;512.710382484717;4.319767161198965;9.004764846538606;2.96478581528883;14.345447736935173;107.39122939355399
168868;Sr. Dom da Mata;520.182857943178;5.2114959093300275;2.747441874481149;4.345529190200397;12.46918367729093;17.28826865203731
975711;Yan da Mata;665.2229191965197;5.5622175114482575;5.629119959906273;7.268747947158077;12.26665848773124;90.23099862361862
991944;Bianca Freitas;348.6446089715406;5.434039244373336;4.743119343040246;1.0893970768850998;11.893225739745466;85.79778375595532
369304;Rebeca Freitas;508.5673578444688;4.273775429747377;1.1723943001367176;2.9452016661568394;12.670851844829688;49.301712772486354
687317;Danilo Sampaio;470.0869906618685;3.2815995696554205;2.579754390215797;1.6350632240086265;14.171375434429118;13.857243003451824
398282;Eloah Viana;358.2715725760779;4.1887713322390665;3.7379912291609796;0.6818097722790648;13.705280028556814;115.30789797077249
807942;Helena Aragão;633.6524850594332;5.020629458651709;2.0444704970865457;1.2646510264239128;15.528981535600849;10.623725391358258
260218;Amanda Jesus;274.87178891633596;6.410421864859161;5.10895206651048;3.3074851540898575;12.666664162279922;26.564354302359302
859583;Maysa Castro;469.2344890798546;4.653916766671892;6.438948288447222;3.3894610210327984;14.15387650488246;84.06447549124005
747104;Caleb Pereira;718.2606171797656;4.16965171258646;7.28922592097102;0.573455711574288;15.145211520030074;27.897764091506225
499632;Dr. Théo Casa Grande;520.1676914978694;6.461193262681508;9.395379634805831;2.346369174296253;15.69708540299655;36.70277577315702
457506;Jade Sales;658.7343485526101;6.1976451010233795;2.3326263120737223;0.7187038533316827;15.360408447467544;43.94035925266151
850908;Eduardo da Rosa;437.3627093001752;3.803230591184958;9.163082656122661;0.34290615958686577;13.737342230125652;46.68087317713776
850775;Apollo Guerra;685.6894993895595;3.959514198953285;1.9845765089349143;4.878105087375685;15.433776826242044;78.85815505964548
888804;Theodoro Almeida;589.3742218819696;5.218404850139462;7.905279153887892;3.3106523656148337;13.86892505865319;41.26061575800688
811773;Benjamim Silveira;542.4170761632603;2.540097637442806;2.2552878150485967;8.153391428722696;13.512606176282253;89.3133886748292
516739;Enrico Cardoso;767.3748175166655;4.423077353080007;2.9670468093979463;0.4412231077745261;15.67288763845954;21.690296781554494
337746;Dra. Maria Eduarda Alves;389.18910140547564;4.39882562849122;6.240433097405141;2.8714310509360645;14.466937781660464;47.1435360366459
830453;Lucas Ribeiro;717.0229895496952;5.757734472921716;3.955445863057314;0.25908401399287895;11.96380196051496;115.53771238013708
748568;Maria Júlia da Costa;718.8761122089248;4.683731796112771;4.359347674850191;1.28840335852372;12.611524812504001;16.72012931005942
774474;Mariah Gomes;535.1398184013999;5.77706455963064;1.9795691617222266;1.2942176342612541;16.241388535332987;16.506903225978448
572804;Ana Clara Leão;420.0820036061886;5.479184792504777;5.477546441399324;2.63849180077849;15.143900537459322;28.986730087022053
359072;Sra. Maria Luiza Silveira;492.1070149474634;5.2467433420873215;1.2999662392682898;0.15419245050292044;12.079163719087322;23.876997766505
155452;Enrico Abreu;304.56632270699015;4.706809230164835;1.753521740800701;0.4926610571846469;14.239706719345662;9.778494591620351
543205;Isabel Dias;362.12008981179406;4.010417201654373;5.427639476771048;4.233129611828147;15.455396928074453;23.355039007224192
561586;Alice Costela;556.757860339894;5.0031148983360785;7.228607468906634;2.177838040976631;13.928705411948014;128.14001115959383
806058;Ágatha Costela;554.9154233450646;3.7594588998300233;3.6468588049262296;0.3340641432439131;13.886067343695427;21.902822766597883
134524;Emanuelly Ribeiro;422.70110249983185;5.422388124201893;5.20864924417419;0.24716115259279764;16.977042856275887;53.73042870704093
236590;Dr. Fernando Pastor;324.8601699159673;5.381408028974427;0.3995318654889879;0.5574413416221973;11.844221492751913;15.699683138634619
437233;Sophie Pires;645.0466813842318;4.571716998402233;3.8753554382490485;5.306665754806004;13.127763993566528;58.45294886393085
266739;Dr. Igor Cardoso;424.0958508678021;6.507854198662446;2.38626194322436;5.847056569990569;14.0621492497152;17.986268012116145
546744;Théo Sales;371.6960406644056;7.377543711089393;3.228576591871227;7.295105377927826;13.501023648031977;34.373817510902846
798194;Stephany Almeida;443.88978566332776;4.844657003900654;4.368516703896198;2.3373657800332843;14.72032526054016;80.78216747968742
265168;Emanuella Barbosa;310.15353644310926;5.5784060677786504;2.871283545032517;5.2141166174975835;15.580869342771816;46.25270114970699
623440;Pedro Lucas Cirino;621.1310696971823;25.0;9.527605718247557;0.5637557173424996;16.402309136453194;10.614645130780563
763286;Noah Rocha;574.2920021891981;28.0;9.219636732893502;0.017518672844045832;17.001757153649336;21.00362644612599
798516;Ana Liz Fernandes;680.6659909160536;30.0;1.3265109507637818;7.7574250799870335;13.554282279586158;42.20881374120439
348490;Davi Luiz Araújo;680.196007791053;22.0;4.86382705437305;5.3348884610093705;15.843009964153469;47.59427466480062
638321;Ana Clara Martins;590.5533452176168;27.0;7.122228402396616;7.364874263954954;13.367244536733702;14.197030360957516
